gender,area,qualification,income,marital_status,vintage,claim_amount,num_policies,policy,type_of_policy,cltv
1,0,1,2,1,2,3102,2,2,2,49548
0,1,1,2,0,6,3643,2,2,0,51408
0,0,2,2,1,1,2748,1,2,0,63036
1,0,1,2,1,7,3197,2,2,0,91884
0,0,1,2,0,7,0,2,1,2,101664
0,1,1,1,1,7,5744,1,2,2,44580
1,1,1,2,0,5,9900,1,2,1,34380
0,1,2,2,1,8,5208,2,2,2,100032
1,1,1,2,1,7,4271,2,2,2,70260
0,1,1,1,1,6,6999,2,0,2,61164
0,1,1,3,0,3,15061,2,2,1,227472
1,0,1,1,0,2,0,1,1,2,65556
0,1,1,2,1,5,6703,1,2,1,54480
0,1,2,2,1,3,5892,2,2,1,68364
1,0,2,1,1,7,2430,2,2,1,34296
0,1,1,2,0,2,4195,1,2,2,31188
0,1,1,2,1,7,3500,2,2,0,67572
1,1,1,2,0,4,6838,2,0,2,473016
1,0,2,3,1,6,3464,2,1,1,67704
1,1,1,2,0,7,5949,1,2,1,57156
1,1,1,1,1,6,3875,1,2,2,30564
0,0,1,2,0,4,0,1,0,1,72060
0,1,2,2,0,1,4526,2,2,2,31944
1,1,2,0,0,6,9770,2,2,2,39396
0,1,2,2,1,4,3633,1,2,1,35808
0,0,1,2,1,7,0,2,1,2,93012
0,1,1,2,1,2,6205,2,2,2,64692
0,1,1,1,1,5,3711,2,2,1,56304
0,1,2,2,1,4,4220,2,2,2,64380
0,0,2,2,1,1,8554,2,0,0,60552
0,1,2,1,0,2,9513,2,1,0,158496
1,1,1,2,1,5,6981,2,2,2,66000
1,1,1,2,1,2,0,1,2,0,62940
1,1,1,1,1,7,5241,2,2,0,230088
0,1,2,3,1,3,3285,2,2,2,104052
1,1,1,2,0,7,5295,2,0,2,63204
1,0,1,3,1,5,0,2,1,1,60108
0,1,2,2,1,2,2343,1,1,0,36492
1,0,2,2,1,6,9757,2,1,2,95400
1,1,1,1,0,0,3310,2,1,2,68280
1,1,2,2,1,2,3539,2,2,2,63168
0,1,2,2,1,5,3954,2,2,2,70320
0,0,1,2,1,2,10140,2,0,2,182640
1,1,2,2,1,4,2032,1,2,1,33660
1,1,2,2,0,1,9645,2,2,0,391668
0,1,1,2,1,1,4023,2,1,2,74184
1,1,1,2,1,2,4350,2,0,2,106848
1,1,1,1,1,2,3067,2,2,2,369756
1,1,1,1,0,5,3814,1,2,2,31692
0,1,1,1,1,3,2498,2,1,2,265812
1,1,1,1,1,7,7204,2,2,2,63528
1,1,2,1,1,4,5109,2,0,1,96048
0,0,1,2,0,6,0,1,2,2,33780
0,1,2,2,1,8,0,2,2,2,290928
0,0,2,2,1,2,3254,1,1,0,108120
1,0,2,3,1,6,0,1,1,2,32784
1,1,2,1,1,4,6604,2,2,0,152748
0,1,2,2,0,4,3820,2,2,2,62412
0,1,1,2,1,2,3788,2,2,2,91776
0,0,1,2,1,6,0,2,1,0,64788
1,0,1,2,1,7,0,1,2,1,32316
0,1,2,3,1,6,10601,2,2,2,110904
1,0,1,3,0,3,4115,1,1,2,67392
0,1,2,2,1,8,4217,2,2,2,71904
0,1,2,1,1,6,4665,1,2,2,30840
1,1,2,2,1,1,8866,2,2,0,269436
0,1,1,3,0,2,6608,1,2,2,36372
0,1,1,2,1,5,3602,1,2,2,34140
1,1,2,1,1,7,5883,2,0,1,395916
0,1,1,2,0,7,7357,2,2,2,113292
0,1,1,2,1,1,7134,2,1,1,61944
1,1,2,2,0,2,17898,2,2,0,107328
1,1,2,3,0,6,7354,2,1,2,61044
0,0,2,2,1,4,0,2,2,2,383544
1,1,1,2,0,4,8671,2,1,2,252192
1,1,1,1,1,7,5886,2,1,1,71916
0,1,1,3,1,7,4256,2,2,1,99216
1,1,0,3,0,0,4136,1,2,2,34008
0,0,2,2,1,2,2092,2,0,1,105192
0,0,2,2,1,5,3291,1,2,2,56400
1,1,0,3,1,1,5240,1,1,1,32412
0,0,1,2,1,3,2256,2,1,2,62832
0,1,1,3,1,0,3408,1,1,2,28464
0,1,2,3,1,7,3966,1,1,2,66048
0,1,1,2,0,6,6550,2,1,2,540516
0,1,2,1,0,4,6399,2,2,0,30360
0,0,1,2,1,7,2813,2,2,2,110076
1,0,2,3,1,1,0,2,2,2,48828
0,1,1,2,0,6,3887,2,2,2,96720
0,1,2,2,0,7,3412,2,1,0,103956
1,1,1,2,0,6,5546,2,2,0,62652
0,1,2,1,0,7,0,1,1,2,32160
0,1,2,2,1,6,4312,1,2,0,34596
1,1,1,2,1,2,3568,2,1,0,68796
0,0,2,3,1,3,2660,2,2,1,63600
1,0,2,3,1,8,0,2,2,2,106920
0,1,1,1,1,3,6980,2,2,2,284664
0,0,2,2,0,7,0,2,2,0,100248
0,1,2,3,1,2,4285,2,2,2,112236
0,0,2,1,1,3,0,1,2,2,51384
1,0,1,2,0,4,0,2,1,1,54216
1,1,2,2,0,5,4684,2,1,1,108756
1,1,1,1,1,6,4904,2,2,2,257652
0,1,1,2,0,0,5696,2,1,0,120300
0,1,2,2,1,5,10548,1,2,2,34344
0,0,1,3,1,7,0,1,1,2,31740
1,0,2,2,1,5,0,2,2,2,47496
0,1,2,2,1,7,6016,2,1,2,62772
1,0,1,2,1,7,2840,1,2,2,94608
0,1,2,2,1,7,4218,2,2,2,70584
1,1,0,2,1,1,7037,2,2,2,61272
0,0,1,2,0,8,2990,2,2,0,105708
1,1,2,2,1,5,3656,2,1,0,58824
0,1,2,1,0,7,5555,2,2,1,159612
1,0,2,3,0,2,0,2,1,0,57192
0,1,2,1,1,3,5420,2,2,2,353676
0,1,1,1,0,3,3358,2,1,0,31500
0,1,1,1,1,7,15834,2,2,0,68376
1,0,1,1,0,5,0,1,2,2,59688
0,0,1,3,1,1,0,1,1,2,29448
1,1,2,1,1,7,3937,2,2,2,57168
0,0,1,2,1,5,0,1,2,1,31968
0,1,2,2,0,8,6385,2,2,2,110784
1,1,1,2,0,6,9670,2,2,2,84804
1,1,1,2,1,6,5442,1,2,1,56280
0,1,1,2,1,5,3598,2,2,1,56916
1,1,1,1,0,1,2976,2,2,2,77964
1,0,2,2,1,8,0,1,0,1,32916
0,1,1,2,0,6,0,2,1,2,281844
0,1,1,1,0,3,6430,1,2,2,37524
1,0,1,2,1,6,4258,2,2,2,256128
0,1,2,1,1,8,0,2,2,1,48156
0,0,1,2,1,8,0,1,2,2,65208
0,1,1,1,0,7,11108,2,1,0,73008
1,1,1,2,1,6,4062,2,2,2,87084
0,1,2,2,1,6,4115,2,2,0,43416
0,1,2,2,0,7,4738,1,2,1,35928
1,1,1,1,1,2,6974,2,2,0,286476
0,1,1,0,1,5,8406,2,2,2,60612
0,0,2,3,0,7,0,2,1,2,56352
0,1,2,2,0,4,5348,1,2,2,48420
1,1,2,2,0,6,4561,2,1,1,108984
1,0,0,3,0,6,0,2,0,0,55500
1,1,2,1,0,6,6827,1,2,2,35652
1,0,2,2,1,8,0,1,1,0,50460
1,0,2,3,1,7,0,1,1,1,33660
1,1,1,2,1,7,2870,1,1,2,36168
0,1,1,2,1,8,0,2,1,1,59004
0,1,1,2,1,2,0,2,1,2,245964
0,1,0,2,0,8,5721,2,2,0,96888
1,0,2,2,1,6,0,2,2,1,166824
1,1,2,2,1,6,2941,2,2,1,103020
0,1,1,1,1,2,5269,1,2,1,54744
0,1,1,2,1,7,5958,2,2,2,91260
0,1,1,1,1,4,5330,2,2,2,151212
0,0,2,2,0,5,0,2,2,0,114708
0,1,1,2,1,5,8400,2,2,2,114744
0,1,2,2,0,3,7993,2,1,1,75204
0,1,1,1,0,5,4835,2,2,2,64332
0,1,1,2,1,5,4964,1,0,2,37392
1,0,1,1,1,0,2766,2,2,2,65820
0,1,1,3,1,1,2703,2,2,2,68388
0,1,1,2,1,5,5846,1,2,2,41856
0,1,0,1,1,5,6735,2,2,1,63924
1,1,1,3,0,2,7071,2,2,2,69720
1,0,1,3,1,4,0,2,2,2,62244
0,1,1,2,0,6,9632,2,2,1,90720
1,0,2,1,1,5,0,2,1,2,58368
1,0,1,2,0,2,2568,2,1,2,104376
0,0,1,2,0,4,6061,1,2,2,64560
0,1,1,2,1,6,3945,1,2,1,30840
0,0,0,2,1,7,0,1,1,0,37176
0,1,1,2,1,7,3172,2,2,0,63516
1,1,1,1,0,8,5483,1,1,1,214020
1,0,2,2,0,3,0,2,2,0,123984
0,1,1,1,0,3,6464,2,2,2,284736
0,1,2,3,1,7,3685,1,2,2,100092
1,1,2,2,0,6,15637,2,2,1,104676
0,0,2,2,1,7,0,2,1,2,109440
1,1,2,2,1,3,6258,2,2,1,304200
0,0,1,3,0,4,0,1,2,2,32124
1,1,1,2,0,2,8251,2,2,1,67884
1,0,1,1,1,6,0,1,1,2,52512
0,1,2,3,1,6,3973,2,2,0,102876
0,0,1,2,1,6,2541,1,2,2,36672
0,1,1,3,0,7,6932,1,1,1,32496
0,1,1,1,0,7,0,2,1,2,100164
0,1,1,2,1,5,4216,2,1,2,247020
1,1,2,0,0,6,6781,2,2,2,69096
1,1,1,2,0,6,6413,1,2,1,30864
0,1,1,2,0,0,6742,2,2,2,389844
0,1,1,1,0,2,8575,2,1,2,107004
0,0,1,1,1,1,5059,2,2,0,116076
0,1,1,2,0,7,2502,2,1,0,67980
0,0,1,3,1,4,0,1,1,2,62148
0,1,2,2,0,5,6507,1,2,2,35520
1,0,1,3,1,6,4411,2,2,2,90288
1,1,1,2,0,6,5075,2,2,2,107628
0,0,1,2,0,7,0,2,1,2,100044
0,1,0,2,0,2,3625,1,2,2,65460
1,1,1,1,1,4,3465,2,2,2,61716
1,0,1,3,0,6,2826,1,2,2,30576
1,1,1,3,0,6,6037,1,1,1,48744
0,1,2,3,1,4,3033,1,2,2,34704
1,1,2,1,0,7,12856,2,1,1,75492
1,1,2,3,0,4,4275,1,2,0,66540
1,1,1,1,1,7,6960,2,0,1,215148
0,1,2,2,1,7,6532,2,2,1,255720
0,1,2,1,1,2,4558,2,1,2,78372
1,1,1,2,1,6,5628,1,0,2,59412
0,0,1,2,1,6,0,2,1,2,52896
1,1,1,2,0,6,3689,2,2,0,163656
1,1,2,3,0,8,4361,2,1,0,116868
1,1,1,2,1,0,0,1,2,2,32304
0,1,2,2,0,1,6601,2,0,1,230940
0,0,1,2,1,2,2618,2,2,2,62676
1,1,1,1,1,5,5603,2,2,0,47616
1,0,1,2,0,5,2481,1,1,2,34068
0,1,2,2,1,4,3802,1,0,2,46164
0,1,1,2,1,5,3901,2,1,0,101280
0,1,2,1,1,6,6567,2,2,2,62052
1,1,1,1,0,7,5562,2,2,0,67464
1,1,2,2,0,2,3938,1,2,2,45804
0,1,2,1,1,6,3883,2,2,2,67572
0,1,2,2,0,5,2795,2,1,1,60432
1,1,2,2,0,7,2100,2,1,1,58080
0,1,2,2,0,3,2086,2,1,2,68952
1,1,2,2,1,8,7193,2,2,2,61560
1,0,1,3,1,4,0,1,2,1,63120
1,0,2,1,1,1,6094,1,2,0,35748
1,1,1,2,0,8,4090,2,2,1,69504
0,1,2,2,1,3,2962,1,2,2,36504
1,1,1,2,0,4,4087,2,2,1,91704
0,1,2,2,1,3,4568,2,1,2,102996
0,1,2,2,1,6,5962,1,2,0,68520
1,1,1,3,1,7,0,1,2,2,64812
0,1,1,1,0,4,5105,1,2,2,47724
0,0,1,2,0,3,2664,1,1,2,61020
1,0,1,1,0,2,3859,2,2,1,305496
1,1,2,3,0,7,4552,2,2,0,231912
1,1,1,2,0,6,8459,2,2,2,125292
0,1,1,2,1,6,5952,2,1,1,195312
0,1,2,1,1,3,0,2,2,2,67500
0,1,2,1,0,8,6010,2,2,2,58956
1,1,1,2,0,0,0,1,2,2,92184
1,1,1,2,1,4,13452,2,2,2,91272
1,0,2,2,0,5,0,1,1,0,36660
1,1,1,2,1,6,3141,2,2,2,116064
0,0,2,1,0,5,2461,2,1,2,43248
1,0,2,2,0,2,5646,1,2,2,35148
1,1,1,2,0,3,3798,2,2,2,54096
0,1,1,1,0,4,2387,2,1,2,55956
0,1,2,3,1,2,6733,2,2,2,55632
1,0,2,2,1,5,3295,1,2,2,63036
0,1,0,1,1,7,6488,1,0,1,35736
0,1,2,2,1,4,4092,2,2,0,65124
1,0,2,2,0,4,0,1,2,0,74028
1,1,2,1,0,2,6736,1,2,2,32328
0,1,1,1,0,2,8527,2,2,1,281328
1,0,1,2,1,6,0,1,2,0,31824
1,1,1,1,0,6,8771,2,2,0,102180
0,1,2,2,1,6,0,1,0,1,36972
1,1,1,1,1,4,3966,2,2,2,60720
1,0,2,2,1,6,0,1,2,2,30564
1,1,1,1,0,6,6236,2,2,2,58644
0,1,1,1,1,2,3889,1,2,1,31536
0,0,2,2,1,4,3585,2,1,2,71340
0,1,2,2,1,1,5158,1,2,2,28932
1,0,2,1,1,4,0,2,1,1,76584
1,1,1,2,0,0,5670,2,2,0,63996
0,1,1,1,1,4,4201,1,2,0,33564
1,1,2,1,0,4,0,2,0,2,66300
1,1,1,2,1,6,9132,2,2,2,78468
0,1,1,2,0,7,3014,2,0,0,74580
0,0,2,3,1,0,3545,1,2,2,70452
0,1,1,2,1,0,4846,1,2,0,32448
0,1,1,2,1,7,8216,2,2,2,67560
0,0,2,2,1,8,0,1,1,2,31416
0,1,1,1,0,7,3354,2,1,0,79512
0,1,2,1,1,3,0,1,1,1,29952
0,1,1,3,1,0,0,1,2,2,38460
1,1,2,1,0,4,3669,2,2,2,94164
1,1,2,2,0,4,5484,1,2,0,29172
0,0,1,3,1,1,2029,1,2,2,31128
0,0,1,3,1,0,0,2,1,2,58572
0,1,1,1,1,1,2700,1,2,0,34956
1,1,2,2,1,7,2825,2,0,2,325116
1,1,2,0,0,5,8142,2,1,2,48168
0,1,2,2,1,1,4404,2,2,2,68388
0,1,1,2,1,7,18306,2,2,2,164580
0,1,1,2,0,1,9834,2,2,2,67608
0,1,2,2,1,7,5505,1,0,2,36084
1,0,2,2,1,3,3938,1,2,0,44868
1,1,2,1,1,6,5676,2,2,1,316836
0,0,2,2,1,1,0,1,1,2,92424
0,1,1,2,1,8,0,1,1,2,33912
0,1,1,2,1,2,4074,1,0,0,33432
1,0,1,2,0,7,0,2,1,2,96072
0,1,2,2,1,6,5706,1,2,1,34776
0,1,1,2,0,8,4472,2,2,1,98904
0,0,1,3,0,2,3313,2,1,2,69672
0,1,1,2,0,8,4215,2,2,2,385944
0,1,2,3,1,6,7688,2,2,2,61788
0,1,2,2,0,7,7928,2,0,0,358452
1,0,2,1,0,7,0,1,1,2,61980
1,0,1,2,1,8,0,2,2,2,69672
1,1,1,1,0,6,6160,2,2,0,144084
0,0,1,2,1,1,0,2,1,1,70740
1,1,1,1,1,2,6061,1,2,0,63828
0,1,1,2,1,0,0,1,2,1,36264
0,1,2,2,0,5,4199,2,2,0,136656
0,1,2,1,1,6,3984,1,1,2,37032
0,1,2,2,0,8,0,2,1,0,56256
0,1,1,1,1,6,3999,2,2,2,70044
1,1,0,2,1,3,5890,2,2,1,108912
1,1,2,1,0,7,3674,2,2,2,151212
1,1,2,1,1,3,4330,2,2,2,179736
0,0,1,2,1,6,4107,1,2,2,29760
0,1,1,2,1,7,3632,1,2,1,30048
1,1,2,3,1,3,4974,2,0,1,62628
0,0,0,2,1,5,0,1,1,2,32988
0,0,2,1,1,7,2469,2,0,0,69372
0,1,2,2,1,7,12619,2,2,0,61824
1,0,2,2,1,7,9522,2,1,2,115032
1,1,1,1,0,1,6900,2,2,0,103536
1,1,2,3,1,7,3889,1,2,1,33456
1,0,2,2,1,5,4867,2,2,0,256032
1,0,1,2,1,1,0,1,2,0,31056
1,1,0,2,0,5,2504,2,2,0,114588
0,1,2,2,0,7,5644,2,1,0,220128
1,1,1,1,1,6,2055,2,1,2,111192
0,0,2,3,1,6,2118,1,1,2,52884
0,1,2,1,0,2,10867,2,1,0,127668
1,1,1,2,1,7,5493,2,0,1,65820
0,1,2,2,1,7,6055,1,2,0,33228
1,1,2,1,0,5,0,2,1,0,67392
1,1,1,1,0,8,6203,2,0,1,99276
0,1,2,2,1,2,3993,1,2,2,55032
1,0,2,3,1,7,2272,1,1,0,39912
1,1,2,3,0,5,3873,1,2,2,69480
1,1,1,1,1,2,8000,2,2,2,437040
0,1,2,1,0,7,9753,2,2,2,67488
1,1,2,1,0,7,4085,1,1,0,66252
0,1,1,2,0,1,4020,2,2,2,120204
1,1,2,1,0,8,7245,2,2,2,183144
1,0,1,2,1,0,3465,2,2,2,105456
1,0,0,2,1,5,3174,2,2,1,62724
0,0,1,2,0,7,5575,1,1,0,31584
1,1,1,2,1,3,5772,2,2,2,117216
1,1,2,3,0,8,5703,2,2,0,49104
0,1,1,2,1,8,3807,2,1,1,62520
1,1,1,3,0,2,6683,1,2,0,90576
0,0,2,2,1,1,2144,2,1,2,68112
0,1,1,2,1,4,6304,2,2,1,107064
0,1,2,2,1,7,6181,2,2,2,72636
1,1,2,2,1,1,6419,1,0,2,40332
0,0,2,2,1,5,6162,1,1,0,33492
1,0,1,3,0,6,0,1,2,1,50268
0,1,1,2,0,7,5949,2,1,0,66024
0,0,1,3,0,4,0,2,1,0,60852
1,1,1,2,1,5,5407,2,2,2,63996
1,1,2,3,1,2,4225,1,2,0,35880
1,1,1,2,0,2,11420,2,2,0,196356
0,0,1,2,1,5,4012,2,2,1,383928
0,1,1,2,0,6,6523,1,2,2,58536
0,0,1,1,0,6,14380,2,1,0,66024
1,0,2,2,0,1,0,1,2,1,36000
0,1,2,2,0,1,6803,2,2,0,319908
0,1,1,2,0,7,3650,2,2,2,98460
1,0,1,3,0,6,0,2,2,2,59832
1,1,1,2,1,5,4835,2,0,2,55560
1,1,1,2,0,6,5202,2,2,0,60528
1,1,2,1,1,7,6759,1,1,1,74976
1,1,2,2,0,7,6002,2,2,2,156780
0,0,2,2,0,7,0,1,2,2,31308
1,1,2,2,1,6,8653,2,2,2,354936
1,1,1,0,1,6,6181,1,0,2,63984
0,1,2,1,0,7,5777,2,1,0,66840
1,1,1,1,0,8,3768,2,0,1,63900
1,0,1,3,0,3,3108,1,2,0,42180
0,1,2,3,1,8,5472,1,2,0,36456
1,1,1,2,0,0,6873,2,0,2,206448
0,1,1,2,0,6,16115,2,2,2,63684
0,0,1,2,1,1,0,2,2,2,32580
0,0,2,2,1,5,2038,1,1,0,35556
0,0,2,2,1,1,2060,1,2,2,69432
0,1,2,1,1,6,8828,2,2,2,70356
1,0,1,2,0,6,0,2,1,2,101424
0,1,2,2,1,6,3347,1,0,2,73152
0,1,2,2,1,6,3078,1,2,1,33084
1,1,2,3,1,2,3014,1,1,2,59112
1,1,1,2,1,4,6396,1,2,2,55008
1,1,1,2,1,0,4474,2,2,2,67440
0,1,2,2,0,2,4244,1,1,0,35376
0,1,1,1,1,4,4166,1,2,0,63780
1,1,1,1,1,2,6756,2,2,2,66924
0,1,2,1,0,1,6406,2,2,0,63228
0,0,2,2,0,7,0,2,1,2,72336
0,0,1,2,1,6,2035,1,0,0,31524
0,1,1,2,0,4,11745,2,2,2,334236
0,1,1,1,0,7,3893,2,1,2,57372
0,1,1,1,0,3,6108,1,1,2,35412
0,1,1,0,1,4,8033,2,2,2,190860
0,0,2,1,0,2,6017,2,1,0,97548
0,1,1,3,1,5,7680,2,2,2,123720
0,1,2,2,1,2,7161,2,2,2,60804
1,1,2,1,0,4,9266,2,2,2,62880
0,1,2,1,0,4,0,2,1,2,62136
0,1,1,2,1,2,5414,1,2,1,30492
0,0,1,2,0,4,5065,2,2,0,254496
0,1,1,2,0,7,3882,1,2,1,58152
0,1,2,1,0,7,10330,2,1,0,73464
1,0,2,2,0,5,0,1,2,0,62220
0,1,1,1,0,1,7529,2,1,0,102684
1,1,1,2,0,1,4031,1,2,1,72780
0,1,2,1,1,4,5663,2,2,0,101460
0,1,2,3,1,7,3026,2,1,2,102792
0,1,1,2,1,7,0,2,2,2,273300
0,1,2,3,1,3,5854,2,0,1,334524
0,0,1,3,1,6,2915,2,2,2,98364
0,0,2,2,0,2,4834,2,2,2,63468
1,1,1,0,0,7,8530,2,2,2,58224
1,0,1,2,0,1,6235,1,2,1,34200
1,1,1,2,1,2,5688,2,2,2,76824
0,0,1,2,1,2,3362,2,1,0,62892
0,1,2,2,1,8,2626,2,2,0,61464
1,0,2,3,0,3,4106,2,2,1,65820
0,1,0,2,1,6,4438,1,1,2,29328
0,1,2,1,0,7,5408,2,2,2,67740
1,0,2,1,0,3,2676,2,2,1,93096
1,1,0,0,0,5,6434,1,2,0,64764
0,1,2,1,1,1,6071,1,2,0,36516
1,1,2,2,1,6,5470,2,2,2,107484
1,1,1,2,1,8,0,2,1,2,47040
0,1,1,1,0,8,4244,1,2,2,34764
1,1,1,2,0,5,5472,2,2,2,60768
1,0,1,2,0,4,2760,2,2,1,100932
1,1,2,3,0,3,12160,2,2,0,54216
0,1,2,2,1,7,5478,2,2,0,63516
1,1,2,1,0,8,3505,2,1,0,77052
0,1,2,1,1,4,0,2,1,2,60012
1,0,1,2,1,2,5082,2,2,1,74640
1,1,1,2,0,7,7499,1,1,2,64164
0,0,1,3,0,6,0,2,1,2,115908
0,1,1,2,1,5,9196,2,2,2,161604
1,1,1,1,1,4,6486,1,2,1,31680
1,1,2,1,1,7,8327,2,2,2,107424
1,0,1,2,0,0,2766,2,2,0,107076
0,0,2,3,1,5,2957,1,1,2,53400
1,1,2,2,1,5,3042,1,2,2,50808
0,0,2,2,1,8,2376,2,0,0,70632
0,1,1,2,1,7,3326,2,1,0,68136
1,1,1,2,1,7,4517,2,2,2,97284
0,0,2,3,0,4,2547,2,1,2,53916
1,1,1,2,0,7,6557,1,2,0,56916
0,1,1,2,0,6,13088,2,2,2,99468
0,1,1,2,1,7,5014,2,2,1,408180
1,1,2,3,0,5,4578,2,1,2,615816
0,1,2,1,1,8,4036,2,1,2,113016
1,0,1,2,1,4,0,1,2,2,38172
1,1,1,3,0,3,6791,1,2,2,55188
0,1,2,1,1,7,0,1,2,2,30780
0,1,2,1,0,4,8607,2,1,0,65244
1,0,1,2,1,1,0,2,1,2,74304
0,1,2,2,0,8,5395,2,1,0,66672
1,1,1,2,0,6,0,2,1,2,63912
0,0,1,1,0,0,3245,2,1,1,158964
1,1,1,2,1,4,5285,2,2,1,225204
1,0,2,2,0,4,2583,1,2,1,31836
1,0,2,3,1,6,2815,1,2,2,105144
0,1,1,2,0,5,2675,2,1,2,116592
1,1,1,2,0,4,7050,2,2,2,66552
1,0,2,2,1,4,2195,1,2,2,33036
0,1,2,2,0,5,3991,1,2,0,269724
1,1,2,2,0,6,2600,2,2,1,126948
0,1,2,1,0,8,0,1,2,2,32532
0,1,2,2,1,1,3299,2,2,2,123768
0,1,1,1,1,5,4027,2,1,1,110316
0,1,1,1,0,7,17989,2,1,2,134592
1,1,2,2,0,8,24932,2,2,1,196020
0,1,1,2,1,4,4521,2,2,2,65160
1,0,2,3,1,5,0,2,0,0,71148
0,1,1,3,1,6,3997,1,2,2,55164
0,1,0,2,1,6,0,2,2,2,526932
0,1,2,2,0,4,4455,1,1,2,102312
0,1,2,2,0,2,9933,1,2,2,32796
1,1,2,1,0,1,7033,1,2,2,39540
1,1,1,2,0,5,4338,2,2,2,92904
0,1,1,1,0,6,7197,2,2,2,373116
0,0,1,2,0,5,5033,2,0,2,99276
0,1,2,2,1,3,5359,1,2,2,53340
0,1,1,1,1,5,5447,1,2,0,34092
1,0,1,2,1,7,3705,2,2,0,194724
0,1,1,3,1,4,6713,1,1,0,34968
1,1,2,1,0,4,5456,1,2,2,65784
0,1,1,1,0,5,4324,2,2,2,134040
0,0,2,2,1,8,0,1,0,2,32472
0,1,1,2,0,5,9982,1,2,2,39480
0,1,1,2,1,8,4159,2,1,2,63696
0,0,0,3,1,6,3769,1,1,2,35580
0,1,1,0,1,6,6086,2,2,2,66672
1,1,2,2,0,8,3699,1,2,2,65268
0,0,1,3,1,4,0,1,2,2,59940
0,1,2,3,0,8,3924,2,2,1,106836
1,1,2,2,1,4,2058,1,1,0,36228
0,1,2,1,1,7,5806,1,1,2,35472
1,1,2,3,0,3,3851,2,1,2,91488
0,1,2,2,0,4,0,2,1,1,58416
1,1,2,2,0,1,5224,2,2,2,63708
0,1,0,1,0,4,6204,2,1,1,59088
1,1,1,1,0,5,0,2,0,2,74244
0,1,2,2,0,5,10395,2,2,0,90336
0,1,1,2,1,3,6284,2,2,0,369048
1,1,1,0,1,7,7990,2,2,0,144888
0,0,2,3,1,8,2741,2,1,2,105504
1,0,1,2,0,8,3078,2,2,1,100632
1,1,1,1,0,6,4721,2,1,2,102324
1,0,2,2,0,5,2109,2,2,1,63744
1,1,1,1,1,3,5625,2,2,2,62280
1,1,1,1,0,7,4391,1,1,0,36732
1,1,1,2,1,0,15337,2,0,1,68112
1,0,1,2,1,0,2210,2,1,1,70752
1,1,1,2,1,4,7022,2,2,2,266568
0,0,2,1,0,1,6053,2,2,0,71052
1,1,1,3,0,3,9679,1,2,2,68820
0,1,2,1,1,8,3918,2,1,0,80688
0,0,2,3,1,7,5505,1,2,2,58584
0,0,1,2,1,8,0,2,2,2,62196
1,1,2,1,1,5,5782,2,2,2,33864
0,1,1,1,1,2,5485,1,0,0,35820
0,1,1,2,1,8,3178,2,1,2,70368
0,1,2,2,1,7,4327,2,1,0,66828
0,1,0,1,1,6,6479,2,1,2,64500
1,1,1,1,0,7,6483,1,2,0,31584
1,1,1,0,0,6,7705,2,2,2,133488
1,1,1,2,0,4,5218,2,2,1,115308
1,1,1,2,1,7,5749,2,2,0,105396
1,0,1,3,0,6,6102,2,1,1,58980
1,1,2,1,1,6,3965,2,1,0,64500
1,1,1,1,1,5,5517,2,2,2,177240
0,0,2,3,0,6,3016,2,1,2,182784
0,0,2,2,1,1,2687,1,2,2,47532
1,1,2,1,0,2,3335,2,2,0,64584
1,0,2,2,1,5,3336,2,2,0,64968
1,1,1,1,0,2,6660,2,2,0,147528
0,1,2,2,1,6,6589,2,2,2,69348
0,0,0,2,0,2,2078,1,1,2,31860
0,0,2,3,1,7,3307,2,2,0,110556
0,1,2,1,1,5,5314,2,2,2,98580
0,1,2,2,1,6,6077,2,2,0,482916
1,1,1,2,0,6,3584,2,2,1,92760
1,1,2,1,1,3,5318,2,1,2,299664
0,0,1,2,1,1,3999,2,2,0,72156
0,1,1,3,1,8,4093,2,2,1,61428
1,1,1,2,1,8,5738,1,2,2,32964
0,1,1,2,1,6,2096,2,1,1,284064
1,1,1,2,1,6,4367,2,2,2,64584
0,1,1,2,1,8,4034,1,2,2,45864
1,0,1,2,1,5,0,1,2,1,38016
1,1,1,2,0,6,4064,2,2,2,91704
1,1,1,2,0,7,5691,1,2,0,62376
1,1,1,2,0,0,3006,1,2,2,29856
1,1,2,3,1,2,3658,1,1,1,33564
0,1,2,2,0,5,5448,1,2,0,31236
1,1,2,2,1,6,3986,2,2,2,102624
1,1,0,3,1,1,2851,1,1,0,61824
0,0,2,2,0,3,0,1,2,0,32340
0,1,2,2,0,1,5566,2,0,2,93576
1,0,2,2,0,8,6169,2,2,0,321336
1,1,1,1,1,0,3235,2,2,0,55980
0,1,1,2,1,7,6365,1,2,2,33396
0,1,2,2,0,8,0,2,1,2,124356
1,0,1,2,1,5,3379,2,2,2,66504
0,0,0,2,1,6,2625,2,1,1,36192
0,0,1,3,1,6,0,1,2,1,37896
1,1,2,1,1,8,5405,2,2,2,377928
0,0,1,1,0,3,0,1,2,2,53316
0,0,2,1,0,7,14680,2,1,2,60780
1,0,1,2,0,3,6241,2,2,2,68544
1,1,1,3,1,7,4494,2,0,2,68352
0,1,2,2,1,4,0,1,0,1,32388
0,1,0,2,0,1,5080,1,2,1,39204
0,1,1,2,1,4,2511,1,2,1,36456
0,0,2,1,1,8,0,1,2,2,33792
0,0,1,2,0,8,4004,1,1,1,32484
